nid,nguid,nmod,nusn,ntags,nflds,nmodel
1526806409752,nBYu9^4^vO,1526941344,929,[],"['Algeria', 'Algiers', 'Algiers', 'Arabic, Berber/Amazigh', 'French, Darja', '99% Arab-Berber', 'Islam', '<img src=""Flag_of_Algeria.svg"" />', '<img src=""Location_Algeria_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526884139781,rih`>)[5yh,1526941370,929,[],"['Angola', 'Luanda', 'Luanda', 'Portuguese', 'Kikongo, Kimbundu, Umbundu', '36% Ovimbundu<br />25% Ambundu<div>13% Bakongo</div><div>22% other African</div><div>2% Mestiço</div><div>1% Chinese</div><div>1% European</div>', '~50% Catholic<div>~25% Protestant</div>', '<img src=""Flag_of_Angola.svg"" />', '<img src=""Location_Angola_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526884460236,"wj?Rs<4_,s",1526941409,929,[],"['Benin', 'Porto-Novo', 'Cotonou', 'French', 'Fon, Yoruba', '39.2% Fon<div>17.6% Yoruba</div><div>15.2% Aja</div><div>9.2% Bariba</div><div>6.9% Fula</div><div>6.1% Ottamari</div><div>4.0% Yoa-Lokpa</div><div>2.5% Dendi</div>', '27.1% Catholic<div>24.4% Muslim</div><div>17.3% Vodun<br /><div>15.7% Protestant</div></div><div>6% traditional local</div><div>1.9% other</div><div>6.5% none</div>', '<img src=""Flag_of_Benin.svg"" />', '<img src=""Location_Benin_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526884705924,u>^4julHHf,1526941428,929,[],"['Botswana', 'Gaborone', 'Gaborone', 'English, Setswana', 'Kalanga, Sarwa, Ndebele,&nbsp;!Xóõ, Afrikaans', '79% Tswana, 11% Kalanga, 3% Basarwa, 3% White, 4% Other', ""79% Christian<div>4.1% African traditional religion</div><div>15.2% None/no religion</div><div>1.4% Other (including Baha'i, Hindu, Islam, Rastafarian)</div><div>0.3% unspecified</div>"", '<img src=""Flag_of_Botswana.svg"" />', '<img src=""Location_Botswana_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526885079094,xE!lJjQdP*,1526941441,929,[],"['Burkina Faso', 'Ouagadougou', 'Ouagadougou', 'French, Mossi/Mòoré, Bissa, Dyula/Dioula', 'Bobo, Samo, Marka, Fula', '<div>47.9% Mossi</div><div>10.3% Fula</div><div>6.9% Lobi</div><div>6.9% Bobo</div><div>6.7% Mandé</div><div>5.3% Senufo</div><div>5.0% Gurunsi</div><div>4.8% Gurma</div><div>3.1% Tuareg</div>', '60.5% Islam<div>23.2% Christianity</div><div>15.3% Indigenous Beliefs</div><div>1.0% Irreligious/other</div>', '<img src=""Flag_of_Burkina_Faso.svg"" />', '<img src=""Location_Burkina_Faso_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526885582777,"cL6JpV^~,7",1526941463,929,[],"['Burundi', 'Bujumbura', 'Bujumbura', 'Kirundi, French, English', 'Swahili', '<div>85% Hutu</div><div>14% Tutsi</div><div>1% Twa</div>', '65% Catholic<div>26% Protestant</div><div>5% Local</div><div>3% Muslim</div><div>1% Other</div><div>1% None</div>', '<img src=""Flag_of_Burundi.svg"" />', '<img src=""Location_Burundi_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526885963140,p*vYdiubm;,1526941479,929,[],"['Cameroon', 'Yaoundé', 'Douala', 'French, English', 'Arabic, Chadian, Fang, Hausa', '<div>31% Cameroon Highlanders</div><div>19% Equatorial Bantu</div><div>11% Kirdi</div><div>10% Fulani</div><div>8% Northwestern Bantu</div><div>7% Eastern Nigritic</div><div>13% other African</div><div>&lt;1% non-African</div>', '40% Catholic<div>30% Protestant</div><div>18% Muslim</div><div>6% None</div><div>3% Local</div><div>3% Other</div>', '<img src=""Flag_of_Cameroon.svg"" />', '<img src=""Location_Cameroon_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526886881724,DXXIBx5;mx,1526941494,929,[],"['Cape Verde', 'Praia', 'Praia', 'Portuguese, Cape Verdean Creole', '', '<div>Multiracial: 71%</div><div>African: 28%</div><div>European: 1%</div>', '<div>77.3% Catholic</div><div>10.8% None</div><div>4.6% Protestant</div><div>3.4% Other Christian</div><div>1.8% Islam</div><div>1.3% Other Religion</div><div>0.7% Unspecified</div>', '<img src=""Flag_of_Cape_Verde_(2-3_ratio).svg"" />', '<img src=""Location_Cape_Verde_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526887184238,NjL-5@*85X,1526941513,929,[],"['Central African Republic', 'Bangui', 'Bangui', 'French, Sango', 'Ngbandi, Chadian Arabic', ""Baya, Banda, Mandija, Sara, Fulani, Mboum, M'Baka, Yakoma"", '54.1% Protestant<div>28.9% Catholic</div><div>10% Muslim</div>', '<img src=""Flag_of_the_Central_African_Republic.svg"" />', '<img src=""Location_Central_African_Republic_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526887417516,Lf-I6=fyV@,1526941539,929,[],"['Chad', ""N'Djamena"", ""N'Djamena"", 'Arabic, French', 'Chadian Arabic, Sara, Moudang, Maba, Toupouri', '<div>27.7% Sara</div><div>12.3% Arab</div><div>10.5% Toubou</div><div>9.5% Mayo-Kebbi</div><div>9.0% Kanem-Bornou</div><div>8.7% Ouaddaï</div><div>6.7% Hadjarai</div><div>6.5% Tandjilé</div><div>4.7% Bilala</div><div>6.4% other</div><div>0.3% unknown</div>', '55% Muslim<div>41% Christian</div><div>2% None</div><div>1% Local</div><div>1% Other</div>', '<img src=""Flag_of_Chad.svg"" />', '<img src=""Location_Chad_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526887691532,sy*hjI=>F|,1526941563,929,[],"['Comoros', 'Moroni', 'Moroni', 'Comorian, Arabic, French', '', 'Shirazi', '99% Islam<div>1% Christianity</div>', '<img src=""Flag_of_the_Comoros.svg"" />', '<img src=""Location_Comoros_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526889769322,HpAl]NhZ{~,1526941583,929,[],"['Democratic Republic of the Congo', 'Kinshasa', 'Kinshasa', 'French', 'Lingala, Kikongo, Swahili, Tshiluba', 'Mongo, Luba, Kongo, Mangbet-Azande', '50% Catholic<div>35% Protestant</div><div>5% Islam</div><div>5% Other</div>', '<img src=""Flag_of_the_Democratic_Republic_of_the_Congo.svg"" />', '<img src=""Location_DR_Congo_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526890723874,k~Dsxq>lKI,1526941601,929,[],"['Republic of the Congo', 'Brazzaville', 'Brazzaville', 'French', 'Kituba, Lingala', ""48% Kongo<div>20% Sangha</div><div>17% Teke</div><div>12% M'Bochi</div><div>3% Europeans/others</div>"", '51.4% Protestant<div>30.1% Catholic</div><div>4.4% Other Christian</div><div>14.1% Other religions</div>', '<img src=""Flag_of_the_Republic_of_the_Congo.svg"" />', '<img src=""Location_Republic_of_the_Congo_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526890864766,Km;d9MSj~z,1527236099,929,[],"['Djibouti', 'Djibouti', 'Djibouti', 'Arabic, French, Somali', 'Afar', '60% Somali<div>35% Afar</div>', '94% Islam<div>6% Christianity</div>', '<img src=""Flag_of_Djibouti.svg"" />', '<img src=""Location_Djibouti_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526891021224,kyIrv{*eZ),1526941637,929,[],"['Egypt', 'Cairo', 'Cairo', 'Egyptian Arabic', '', '99.6% Egyptian<div>0.4% Other (Bedouin, Siwi, Nubian)</div>', '85% Sunni Muslim<div>15% Coptic Christian</div>', '<img src=""Flag_of_Egypt.svg"" />', '<img src=""Location_Egypt_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526891267366,d{yS>f)3Kt,1526941680,929,[],"['Equatorial Guinea', 'Malabo', 'Bata', 'Spanish, French, Portuguese', 'Fang, Bube, Combe, Pidgin English, Annobonese, Igbo', '85.7% Fang<div>6.5% Bubi</div><div>3.6% Mdowe</div><div>1.6% Annobon</div><div>1.4% Other</div><div>1.1% Bujeba</div>', ""87% Catholic<div>5% Protestant</div><div>2% Sunni</div><div>5% Other (Animism,&nbsp;Bahá'í Faith, more)</div>"", '<img src=""Flag_of_Equatorial_Guinea.svg"" />', '<img src=""Location_Equatorial_Guinea_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526891491341,n9:[yqsfe>,1526941703,929,[],"['Eritrea', 'Asmara', 'Asmara', 'Tigrinya, Arabic, English (None official)', 'Tigre, Kunama, Saho, Bilen, Nara, Afar', '<div>55% Tigrinya</div><div>30% Tigre</div><div>4% Saho</div><div>2% Kunama</div><div>2% Bilen</div><div>2% Rashaida</div><div>5% others</div>', '63% Christian<div>36% Islam</div><div>1% Other</div>', '<img src=""Flag_of_Eritrea.svg"" />', '<img src=""Location_Eritrea_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526891693039,qUsspxdE)v,1526941735,929,[],"['Ethiopia', 'Addis Ababa', 'Addis Ababa', 'Amharic', 'Oromiffa, Somali, Tigrinya, Sidamo', '34.4% Oromo<div>27.0% Amhara</div><div>6.22% Somali</div><div>6.08% Tigrayans</div><div>4.00% Sidama</div><div>2.52% Gurage</div><div>2.27% Welayta</div><div>1.73% Afar</div><div>1.72% Hadiya</div><div>1.49% Gamo</div><div>12.6% others</div>', ""43.5% Ethiopian Orthodoxy<div>33.9% Islam</div><div>18.6% P'ent'ay (Protestant)</div><div>2.6% Traditional faiths</div><div>0.7% Catholicism</div><div>0.7% other</div>"", '<img src=""Flag_of_Ethiopia.svg"" />', '<img src=""Location_Ethiopia_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526891978110,oQt24io|>&,1526941744,929,[],"['Gabon', 'Libreville', 'Libreville', 'French', 'Fang, Myene, Punu, Nzebi', '<div>28.6% Fang</div><div>10.2% Punu</div><div>8.9% Nzebi</div><div>4.1% Mpongwe</div><div>48.2% other</div>', '45.9% Catholic<div>32.4% Other Christian</div><div>13.7% Protestant</div><div>6.4% Islam</div><div>1% None/No Answer</div><div>0.3% Animist</div><div>0.3% Other</div>', '<img src=""Flag_of_Gabon.svg"" />', '<img src=""Location_Gabon_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526892129296,k08x/>g7kR,1526941752,929,[],"['The Gambia', 'Banjul', 'Serekunda', 'English', 'Mandinka, Fula, Wolof, Serer, Jola', '<div><span class=""Apple-tab-span"" style=""white-space:pre""> </span></div><div>34.4% Mandinka</div><div>24.1% Fula</div><div>14.8% Wolof</div><div>10.5% Jola</div><div>8.2% Serahuli</div><div>3.1% Serer</div><div>1.9% Manjago</div><div>1.3% Bambara</div><div>0.5% Aku Marabou</div><div>1.5% other</div>', '90% Islam<div>9% Christianity</div><div>1% African Traditional Religion</div>', '<img src=""Flag_of_The_Gambia.svg"" />', '<img src=""Location_Gambia_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526892819472,wKnPFdX2=h,1526941776,929,[],"['Ghana', 'Accra', 'Accra', 'English', 'Asante Twi, Akuapem Twi, Bono, Dagaare, Dagbani, Dangme, Ewe, Ga, Gonja, Kasem, Fante, Nzema, Wasa, Talensi, Frafra, Hausa, Ghanaian Sign Language', '<div>47.5% Akans</div><div>16.6% Dagbani / Mole</div><div>13.9% Ewe</div><div>7.4% Ga-Adangbe</div><div>5.7% Gurma</div><div>5.0% Fulani</div><div>3.7% Guan / Gonja</div><div>2.5% Gurunsi</div><div>1.1% Bissa / Mande</div><div>1.6% Other</div>', '36.3% Pentecostal Christian<div>13.5% Protestant</div><div>10.4% Catholic</div><div>16.7% Other Christian</div><div>16.4% Islam</div><div>2.6% Traditional</div><div>4.3% None</div>', '<img src=""Flag_of_Ghana.svg"" />', '<img src=""Location_Ghana_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526893021661,"zUAOY,xq:k",1526941804,929,[],"['Guinea', 'Conakry', 'Conakry', 'French', 'Fula, Mandinka, Susu', '<div>32.1% Fulas/Fulani</div>29.8% Mandinka<div>19.8% Soussou</div><div>18.3% Other (Kpelle, Kissi, Zialo, Toma, etc.)</div>', '85% Islam<div>8% Christian</div><div>7% Indigenous</div>', '<img src=""Flag_of_Guinea.svg"" />', '<img src=""Location_Guinea_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526893258288,"sx^Gm&,G/J",1526941812,929,[],"['Guinea-Bissau', 'Bissau', 'Bissau', 'Portuguese', 'Upper Guinea Creole', '<div>22.5% Balanta</div><div>28.5% Fula</div><div>8.3% Manjaca</div><div>14.7% Mandinka</div><div>9.1% Papel</div><div>&gt;1% others</div>', '62% Christian<div>38% Muslim</div>', '<img src=""Flag_of_Guinea-Bissau.svg"" />', '<img src=""Location_Guinea_Bissau_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526893363776,l$Lw!XpAe1,1526941826,929,[],"[""Ivory Coast (Côte d'Ivoire)"", 'Yamoussoukro', 'Abidjan', 'French', 'Bété, Dioula, Baoulé, Abron, Agni, Cebaara, Senufo', '<div>41.1% Akan</div><div>17.6% Voltaiques / Gur</div><div>27.5% (Dyula,Maninka)</div><div>11.0% Krous</div><div>2.8% others</div>', '39% Islam<div>33% Christianity</div><div>12% Local religion</div><div>16% Other</div>', '<img src=""Flag_of_Côte_d\'Ivoire.svg"" />', '<img src=""Location_Côte_d\'Ivoire_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526893526020,b.L:pC6JqC,1526941866,929,[],"['Kenya', 'Nairobi', 'Nairobi', 'English, Kiswahili', 'Kikuyu, Dholuo, Kamba, Ekegusii, Kimîîru, Kalenjin', '<div>22% Kikuyu</div><div>14% Luhya</div><div>13% Luo</div><div>12% Kalenjin</div><div>11% Kamba</div><div>6% Kisii</div><div>6% Meru</div><div>15% other African</div><div>1% non-African</div>', '47.7% Protestant<div>23.5% Catholic</div><div>11.2% Muslim</div><div>1.7% Indigenous beliefs</div><div>2.4% nonreligious</div>', '<img src=""Flag_of_Kenya.svg"" />', '<img src=""Location_Kenya_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526893750603,"PZ,O6%*3hl",1526941877,929,[],"['Lesotho', 'Maseru', 'Maseru', 'Sesotho, English', '', '99.7% Basotho', '55% Protestant<div>40% Catholic</div><div>3.5% No religion</div><div>1.5% other</div>', '<img src=""Flag_of_Lesotho.svg"" />', '<img src=""Location_Lesotho_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526938247274,dl3^~@DgM`,1526941888,929,[],"['Liberia', 'Monrovia', 'Monrovia', 'English', 'Liberian English', '<div>20.3% Kpelle</div><div>13.4% Bassa</div><div>10.0% Grebo</div><div>8.0% Gio</div><div>7.9% Mano</div><div>6.0% Kru</div><div>5.1% Lorma</div><div>4.8% Kissi</div><div>4.4% Gola</div>', '<div>85.6% Christianity</div><div>12.2% Islam</div><div>2.2% others</div>', '<img src=""Flag_of_Liberia.svg"" />', '<img src=""Location_Liberia_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526938352110,KRe-s;QXlW,1526941898,929,[],"['Libya', 'Tripoli', 'Tripoli', 'Arabic', 'Libyan Arabic, Tamazight, Italian', '97% Berber, Arab<div>3% other (Tuareg, Toubou)</div>', '99.6% Sunni Muslim<div>2.7% Christian</div><div>0.7% Other (Hindu, Jewish, Local religion, unspecified)</div>', '<img src=""Flag_of_Libya.svg"" />', '<img src=""Location_Libya_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526938552055,tns6UUN>h7,1526941912,929,[],"['Madagascar', 'Antananarivo', 'Antananarivo', 'Malagasy, French', 'English', '<div>26% Merina</div><div>15% Betsimisaraka</div><div>12% Betsileo</div><div>7% Tsimihety</div><div>6% Sakalava</div><div>5% Antaisaka</div><div>5% Antandroy</div><div>24% others</div>', '51.8% Protestantism<div>38.1% Catholicism</div><div>5.4% Local religions</div><div>3% Islam</div><div>1.1% Other Christian</div>', '<img src=""Flag_of_Madagascar.svg"" />', '<img src=""Location_Madagascar_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526938782576,nLa.*D!fJc,1526941921,929,[],"['Malawi', 'Lilongwe', 'Lilongwe', 'English', 'Chichewa', '<div>32.67% Chewa</div><div>17.6% Lomwe</div><div>20.5% Yao</div><div>11.5% Ngoni</div><div>8.8% Tumbuka</div><div>5.8% Nyanja</div><div>3.5% Sena</div><div>2.2% Tonga</div><div>1.1% Ngonde</div><div>3.4% others</div>', '86.9% Christian<div>12.5% Islam</div><div>0.1% Other</div><div>0.5% None</div>', '<img src=""Flag_of_Malawi.svg"" />', '<img src=""Location_Malawi_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526939046374,v^iFm6&Q^Q,1526941930,929,[],"['Mali', 'Bamako', 'Bamako', 'French', '<div>Bambaral, Bomu, Tieyaxo Bozo, Toro So Dogon, Maasina Fulfulde, Hassaniya Arabic, Mamara Senoufo, Kita Maninkakan, Soninke</div><div>Koyraboro Senni, Syenara Senoufo, Tamasheq, Xaasongaxango</div>', '<div>50% Mande</div><div>16% Fula</div><div>13% Voltaic (Senufo / Bwa)</div><div>10% Tuareg / Moor</div><div>6% Songhai</div><div>4% other</div>', '90% Islam<div>5% Christianity</div><div>5% Indigenous or animist</div>', '<img src=""Flag_of_Mali.svg"" />', '<img src=""Location_Mali_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526939221755,I4:spaY]K^,1526941939,929,[],"['Mauritania', 'Nouakchott', 'Nouakchott', 'Arabic', 'Hassaniya Arabic, Pulaar, Soninke, Wolof, Malinke, French', '40% Haratins<div>30% Bidhan</div><div>30% West African (Halpulaar, Soninke, Wolof, Bamara)</div>', '99% Islam<div>1% Christianity</div>', '<img src=""Flag_of_Mauritania.svg"" />', '<img src=""Location_Mauritania_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526939460091,e8Z/PY|}0%,1526941949,929,[],"['Mauritius', 'Port Louis', 'Port Louis', 'None (English/French National Langs)', '<div>84% Creole (de facto)</div><div>5.3% Bhojpuri-Hindustani</div><div>3.6% French</div><div>7.1% Others (including English and Chinese)</div>', '68% Indo-Mauritians<div>~25% Mixed African descent</div><div>7% Sino-Mauritians &amp; Franco-Mauritians, other</div>', '51.9% Hindu<div>25.1% Catholic</div><div>15.3% Islam</div><div>5.3% Other Christian</div><div>0.7% None</div><div>0.6% Other</div><div>0.1% Unspecified</div>', '<img src=""Flag_of_Mauritius.svg"" />', '<img src=""Location_Mauritius_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526939691354,M&:eU1%(h|,1526941976,929,[],"['Morocco', 'Rabat', 'Casablanca', 'Arabic, Berber', '<div>Moroccan Arabic, Hassaniya Arabic</div>', '<div>Arab-Berber 99%</div><div>other 1%</div>', '67% Sunni Islam<div>30% Non-denominational Islam</div><div>1.9% Shia Islam</div><div>0.9% Christianity</div><div>0.2% Judaism</div>', '<img src=""Flag_of_Morocco.svg"" />', '<img src=""Location_Morocco_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526939997711,szHLU*A2%j,1526941990,929,[],"['Mozambique', 'Maputo', 'Maputo', 'Portuguese', 'Emakhuwa,&nbsp;Xichangana,&nbsp;Cisena,&nbsp;Elomwe,&nbsp;Echuwabo', '99.66% African (Makua, Sena, Shona, Shangaan, Makonde, Yao, Swahili, Tonga, Chopi, Nguni)<div>0.2% Euro-African</div><div>0.08% Indian</div><div>0.06% European</div>', '56.1% Christan<div>17.9% Muslim</div><div>7.3% Animism, traditional religion, or other</div><div>18.7% No religions beliefs</div>', '<img src=""Flag_of_Mozambique.svg"" />', '<img src=""Location_Mozambique_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526940358256,e65w%s2N/8,1526942000,929,[],"['Namibia', 'Windhoek', 'Windhoek', 'English', ""Afrikaans, German, Otjiherero, Khoekhoe, Oshiwambo, Kwangali, Setswana, Siloz,&nbsp;Ju'hoansi, Rumanyo, Thimbukushu"", '<div>49.5% Ovambo</div><div>9.2% Kavango</div><div>8.0% Coloured</div><div>&nbsp;–(including Basters)</div><div>7.0% Herero</div><div>7.0% Damara</div><div>7.0% Namibian whites</div><div>4.7% Nama</div><div>3.5% Lozi (Caprivian)</div><div>3.0% San</div><div>0.6% Tswana</div><div>0.5% Others</div>', '85% Christian<div>15% Indigenous beliefs</div>', '<img src=""Flag_of_Namibia.svg"" />', '<img src=""Location_Namibia_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
1526940561143,ReFPjVyPG7,1526942008,929,[],"['Niger', 'Niamey', 'Niamey', 'French', 'Arabic, Buduma, Fulfulde,&nbsp;Gourmanchéma, Hausa, Kanuri, Zarma &amp; Songhai, Tamasheq, Tassawaq, Tebu', '53.0% Hausa<div>21.2% Zarma-Sonrai</div><div>10.4% Tuareg</div><div>9.9% Fula</div><div>4.4% Kanuri Manga</div><div>0.4% Tubu</div><div>0.3% Arab</div><div>0.3% Gourmantche</div><div>0.2% Other</div>', '66% Sunni Islam<div>19% Non-denominational Islam</div><div><div>7% Shia Islam</div><div>4% Ahmadiyya<br /><div><div>4% Christianity &amp; animism</div></div></div></div>', '<img src=""Flag_of_Niger.svg"" />', '<img src=""Location_Niger_AU_Africa.svg"" />', '<img src=""Blank_Africa.svg"" />']",Nations of Africa-32592
